seed,class_a,class_b,num_states,deviation,case_name,lower_bound,upper_bound,exact_bound,runtime,precision,recall,f1,states,status,error_message
37843,5,0,3,,lower_only,0.1,,0.10158730158730159,0.029842853546142578,1.0,1.0,1.0,3,success,
12153,6,4,4,,both_bounds,0.1,0.11,0.1002710027100271,0.061959028244018555,1.0,1.0,1.0,4,success,
162,4,3,4,,both_bounds,0.1,0.11,0.10256410256410256,0.061393022537231445,0.0,0.0,0.0,4,success,
6886,4,1,4,,lower_only,0.1,,0.10256410256410256,0.3259298801422119,1.0,1.0,1.0,4,success,
33653,3,6,8,,both_bounds,0.1,0.11,0.10097719869706841,0.12997984886169434,1.0,1.0,1.0,8,success,
8988,5,6,4,,lower_only,0.1,,0.10158730158730159,0.7957711219787598,0.0,0.0,0.0,4,success,
15852,5,4,9,,lower_only,0.1,,0.10158730158730159,0.30364084243774414,0.5555555555555556,0.625,0.5882352941176471,9,success,
93884,4,3,7,,both_bounds,0.1,0.11,0.10256410256410256,0.16345500946044922,0.0,0.0,0.0,7,success,
37843,5,0,3,,upper_only,,0.11,0.10158730158730159,0.05607795715332031,0.8888888888888888,1.0,0.9411764705882353,3,success,
51338,6,4,6,,upper_only,,0.11,0.1002710027100271,2.9466781616210938,0.9090909090909091,1.0,0.9523809523809523,6,success,
8988,5,6,4,,upper_only,,0.11,0.10158730158730159,0.07002496719360352,1.0,1.0,1.0,4,success,
32584,6,2,6,,upper_only,,0.11,0.1002710027100271,3.6633169651031494,0.8333333333333334,1.0,0.9090909090909091,6,success,
26253,3,4,5,,lower_only,0.1,,0.10097719869706841,0.5762679576873779,1.0,1.0,1.0,5,success,
37843,5,0,4,,both_bounds,0.1,0.11,0.10158730158730159,0.03855419158935547,1.0,1.0,1.0,4,success,
12153,6,4,4,,lower_only,0.1,,0.1002710027100271,0.2761499881744385,1.0,1.0,1.0,4,success,
88322,4,2,3,,upper_only,,0.11,0.10256410256410256,0.7158548831939697,0.1,0.125,0.1111111111111111,3,success,
58656,5,0,9,,both_bounds,0.1,0.11,0.10158730158730159,0.2931201457977295,1.0,1.0,1.0,9,success,
33653,3,6,8,,lower_only,0.1,,0.10097719869706841,0.15966105461120605,0.0,0.0,0.0,8,success,
8988,5,6,5,,both_bounds,0.1,0.11,0.10158730158730159,0.0611569881439209,0.0,0.0,0.0,5,success,
93884,4,3,7,,lower_only,0.1,,0.10256410256410256,0.13867616653442383,0.0,0.0,0.0,7,success,
11517,4,3,10,,lower_only,0.1,,0.10256410256410256,0.31733202934265137,0.0,0.0,0.0,10,success,
6886,4,1,4,,upper_only,,0.11,0.10256410256410256,0.49486708641052246,1.0,1.0,1.0,4,success,
63198,6,2,4,,upper_only,,0.11,0.1002710027100271,1.0639748573303223,1.0,1.0,1.0,4,success,
39871,5,1,9,,lower_only,0.1,,0.10158730158730159,1.8293628692626953,0.0,0.0,0.0,9,success,
88322,4,2,4,,both_bounds,0.1,0.11,0.10256410256410256,0.04955101013183594,0.75,0.75,0.75,4,success,
55151,5,3,4,,upper_only,,0.11,0.10158730158730159,0.6103150844573975,0.5384615384615384,0.875,0.6666666666666666,4,success,
31055,5,1,9,,lower_only,0.1,,0.10158730158730159,0.8184330463409424,1.0,1.0,1.0,9,success,
37843,5,0,4,,lower_only,0.1,,0.10158730158730159,0.2642991542816162,1.0,1.0,1.0,4,success,
89095,5,2,10,,lower_only,0.1,,0.10158730158730159,0.4117720127105713,0.0,0.0,0.0,10,success,
26253,3,4,5,,upper_only,,0.11,0.10097719869706841,0.33172011375427246,0.8,1.0,0.8888888888888888,5,success,
6886,4,1,5,,both_bounds,0.1,0.11,0.10256410256410256,0.09021806716918945,0.0,0.0,0.0,5,success,
8988,5,6,5,,lower_only,0.1,,0.10158730158730159,0.1252899169921875,0.0,0.0,0.0,5,success,
15852,5,4,9,,upper_only,,0.11,0.10158730158730159,0.36498498916625977,0.0,0.0,0.0,9,success,
12153,6,4,4,,upper_only,,0.11,0.1002710027100271,0.4321281909942627,1.0,1.0,1.0,4,success,
55151,5,3,5,,both_bounds,0.1,0.11,0.10158730158730159,0.06232905387878418,1.0,1.0,1.0,5,success,
33653,3,6,8,,upper_only,,0.11,0.10097719869706841,0.2831919193267822,1.0,1.0,1.0,8,success,
63198,6,2,5,,both_bounds,0.1,0.11,0.1002710027100271,0.11725902557373047,1.0,1.0,1.0,5,success,
93884,4,3,7,,upper_only,,0.11,0.10256410256410256,0.17279982566833496,0.8,1.0,0.8888888888888888,7,success,
51338,6,4,7,,both_bounds,0.1,0.11,0.1002710027100271,0.6288330554962158,1.0,1.0,1.0,7,success,
58656,5,0,9,,lower_only,0.1,,0.10158730158730159,0.21965909004211426,1.0,1.0,1.0,9,success,
12153,6,4,5,,both_bounds,0.1,0.11,0.1002710027100271,0.05687594413757324,1.0,1.0,1.0,5,success,
26253,3,4,6,,both_bounds,0.1,0.11,0.10097719869706841,0.11638188362121582,1.0,0.875,0.9333333333333333,6,success,
8988,5,6,5,,upper_only,,0.11,0.10158730158730159,0.12077093124389648,0.0,0.0,0.0,5,success,
162,4,3,4,,lower_only,0.1,,0.10256410256410256,1.1631159782409668,0.0,0.0,0.0,4,success,
11517,4,3,10,,upper_only,,0.11,0.10256410256410256,0.2875180244445801,0.0,0.0,0.0,10,success,
39871,5,1,9,,upper_only,,0.11,0.10158730158730159,0.24321389198303223,0.7,0.875,0.7777777777777778,9,success,
63198,6,2,5,,lower_only,0.1,,0.1002710027100271,0.09514784812927246,1.0,1.0,1.0,5,success,
55151,5,3,5,,lower_only,0.1,,0.10158730158730159,0.09775590896606445,0.0,0.0,0.0,5,success,
11517,4,5,2,,both_bounds,0.1,0.11,0.10256410256410256,0.02656102180480957,1.0,0.875,0.9333333333333333,2,success,
33653,3,6,9,,both_bounds,0.1,0.11,0.10097719869706841,0.11539292335510254,0.0,0.0,0.0,9,success,
37843,5,0,4,,upper_only,,0.11,0.10158730158730159,0.5977439880371094,1.0,1.0,1.0,4,success,
93884,4,3,8,,both_bounds,0.1,0.11,0.10256410256410256,0.11721396446228027,0.8,1.0,0.8888888888888888,8,success,
11517,4,5,2,,lower_only,0.1,,0.10256410256410256,0.04466986656188965,1.0,1.0,1.0,2,success,
12153,6,4,5,,lower_only,0.1,,0.1002710027100271,0.28467583656311035,1.0,0.7,0.8235294117647058,5,success,
26253,3,4,6,,lower_only,0.1,,0.10097719869706841,0.17911195755004883,0.3333333333333333,0.5,0.4,6,success,
15852,5,4,10,,both_bounds,0.1,0.11,0.10158730158730159,0.22121191024780273,0.0,0.0,0.0,10,success,
6886,4,1,5,,lower_only,0.1,,0.10256410256410256,0.6414928436279297,0.13333333333333333,0.25,0.17391304347826086,5,success,
32584,6,2,7,,both_bounds,0.1,0.11,0.1002710027100271,1.0870141983032227,1.0,1.0,1.0,7,success,
11517,4,5,2,,upper_only,,0.11,0.10256410256410256,0.06744003295898438,1.0,1.0,1.0,2,success,
37843,5,0,5,,both_bounds,0.1,0.11,0.10158730158730159,0.05492711067199707,1.0,1.0,1.0,5,success,
28998,2,6,8,,both_bounds,0.1,0.11,0.10179640718562874,1.622525930404663,1.0,0.8888888888888888,0.9411764705882353,8,success,
88322,4,2,4,,lower_only,0.1,,0.10256410256410256,0.9012579917907715,0.1,0.125,0.1111111111111111,4,success,
8988,5,6,6,,both_bounds,0.1,0.11,0.10158730158730159,0.31360387802124023,0.0,0.0,0.0,6,success,
31055,5,1,9,,upper_only,,0.11,0.10158730158730159,0.6682238578796387,0.0,0.0,0.0,9,success,
58656,5,0,9,,upper_only,,0.11,0.10158730158730159,0.30484509468078613,0.0,0.0,0.0,9,success,
12153,6,4,5,,upper_only,,0.11,0.1002710027100271,0.06990694999694824,0.7142857142857143,1.0,0.8333333333333334,5,success,
11517,4,5,3,,both_bounds,0.1,0.11,0.10256410256410256,0.05457115173339844,1.0,1.0,1.0,3,success,
33653,3,6,9,,lower_only,0.1,,0.10097719869706841,0.15709710121154785,1.0,1.0,1.0,9,success,
45,6,2,10,,upper_only,,0.11,0.1002710027100271,9.094363927841187,1.0,1.0,1.0,10,success,
93884,4,3,8,,lower_only,0.1,,0.10256410256410256,0.14614605903625488,0.0,0.0,0.0,8,success,
162,4,3,4,,upper_only,,0.11,0.10256410256410256,0.5431280136108398,0.0,0.0,0.0,4,success,
6886,4,1,5,,upper_only,,0.11,0.10256410256410256,0.1355278491973877,0.0,0.0,0.0,5,success,
45,6,3,2,,both_bounds,0.1,0.11,0.1002710027100271,0.047749996185302734,1.0,0.8,0.8888888888888888,2,success,
11517,4,5,3,,lower_only,0.1,,0.10256410256410256,0.06990504264831543,1.0,1.0,1.0,3,success,
12153,6,4,6,,both_bounds,0.1,0.11,0.1002710027100271,0.07393693923950195,0.7692307692307693,1.0,0.8695652173913043,6,success,
26253,3,4,6,,upper_only,,0.11,0.10097719869706841,0.28899407386779785,0.0,0.0,0.0,6,success,
162,4,3,5,,both_bounds,0.1,0.11,0.10256410256410256,0.05309486389160156,1.0,1.0,1.0,5,success,
45,6,3,2,,lower_only,0.1,,0.1002710027100271,0.045423030853271484,1.0,1.0,1.0,2,success,
8988,5,6,6,,lower_only,0.1,,0.10158730158730159,0.12563204765319824,0.0,0.0,0.0,6,success,
37843,5,0,5,,lower_only,0.1,,0.10158730158730159,0.3933260440826416,1.0,1.0,1.0,5,success,
55151,5,3,5,,upper_only,,0.11,0.10158730158730159,0.7325830459594727,0.0,0.0,0.0,5,success,
6886,4,1,6,,both_bounds,0.1,0.11,0.10256410256410256,0.14026188850402832,0.0,0.0,0.0,6,success,
45,6,3,2,,upper_only,,0.11,0.1002710027100271,0.2173140048980713,1.0,1.0,1.0,2,success,
93884,4,3,8,,upper_only,,0.11,0.10256410256410256,0.22844791412353516,0.1111111111111111,0.125,0.11764705882352941,8,success,
8988,5,6,6,,upper_only,,0.11,0.10158730158730159,0.09831500053405762,0.0,0.0,0.0,6,success,
58656,5,0,10,,both_bounds,0.1,0.11,0.10158730158730159,0.2794170379638672,0.0,0.0,0.0,10,success,
11517,4,5,3,,upper_only,,0.11,0.10256410256410256,0.4097099304199219,1.0,1.0,1.0,3,success,
6886,4,1,6,,lower_only,0.1,,0.10256410256410256,0.1074519157409668,0.0,0.0,0.0,6,success,
26253,3,4,7,,both_bounds,0.1,0.11,0.10097719869706841,0.15540218353271484,0.1,0.125,0.1111111111111111,7,success,
45,6,3,3,,both_bounds,0.1,0.11,0.1002710027100271,0.03168916702270508,1.0,1.0,1.0,3,success,
39871,5,1,10,,both_bounds,0.1,0.11,0.10158730158730159,0.8739759922027588,0.8888888888888888,1.0,0.9411764705882353,10,success,
37843,5,0,5,,upper_only,,0.11,0.10158730158730159,0.19100713729858398,0.0,0.0,0.0,5,success,
15852,5,4,10,,lower_only,0.1,,0.10158730158730159,0.4704599380493164,1.0,0.5,0.6666666666666666,10,success,
88322,4,2,4,,upper_only,,0.11,0.10256410256410256,0.8487792015075684,0.0,0.0,0.0,4,success,
31055,5,1,10,,both_bounds,0.1,0.11,0.10158730158730159,0.47014904022216797,1.0,1.0,1.0,10,success,
32584,6,2,7,,lower_only,0.1,,0.1002710027100271,0.8362128734588623,1.0,0.9,0.9473684210526315,7,success,
162,4,3,5,,lower_only,0.1,,0.10256410256410256,0.5023918151855469,0.6363636363636364,0.875,0.7368421052631579,5,success,
33653,3,6,9,,upper_only,,0.11,0.10097719869706841,0.6599349975585938,1.0,1.0,1.0,9,success,
55151,5,3,6,,both_bounds,0.1,0.11,0.10158730158730159,0.2901430130004883,0.1,0.125,0.1111111111111111,6,success,
11517,4,5,4,,both_bounds,0.1,0.11,0.10256410256410256,0.06744909286499023,1.0,0.875,0.9333333333333333,4,success,
3075,5,2,9,,both_bounds,0.1,0.11,0.10158730158730159,2.5150840282440186,0.07692307692307693,0.125,0.09523809523809523,9,success,
6886,4,1,6,,upper_only,,0.11,0.10256410256410256,0.10834503173828125,0.13333333333333333,0.25,0.17391304347826086,6,success,
37843,5,0,6,,both_bounds,0.1,0.11,0.10158730158730159,0.09523892402648926,0.8888888888888888,1.0,0.9411764705882353,6,success,
8988,5,6,7,,both_bounds,0.1,0.11,0.10158730158730159,0.1296999454498291,0.0,0.0,0.0,7,success,
93884,4,3,9,,both_bounds,0.1,0.11,0.10256410256410256,0.16566920280456543,0.0,0.0,0.0,9,success,
45,6,3,3,,lower_only,0.1,,0.1002710027100271,0.38426899909973145,1.0,1.0,1.0,3,success,
89095,5,2,10,,upper_only,,0.11,0.10158730158730159,1.742246150970459,0.0,0.0,0.0,10,success,
88322,4,2,5,,both_bounds,0.1,0.11,0.10256410256410256,0.2194228172302246,0.625,0.625,0.625,5,success,
11517,4,5,4,,lower_only,0.1,,0.10256410256410256,0.2339630126953125,0.0,0.0,0.0,4,success,
55151,5,3,6,,lower_only,0.1,,0.10158730158730159,0.14352798461914062,0.0,0.0,0.0,6,success,
89095,5,3,2,,both_bounds,0.1,0.11,0.10158730158730159,0.058683156967163086,0.0,0.0,0.0,2,success,
6886,4,1,7,,both_bounds,0.1,0.11,0.10256410256410256,0.12994003295898438,1.0,1.0,1.0,7,success,
89095,5,3,2,,lower_only,0.1,,0.10158730158730159,0.054531097412109375,0.0,0.0,0.0,2,success,
33653,3,6,10,,both_bounds,0.1,0.11,0.10097719869706841,0.27454090118408203,0.0,0.0,0.0,10,success,
8988,5,6,7,,lower_only,0.1,,0.10158730158730159,0.13913607597351074,1.0,1.0,1.0,7,success,
37843,5,0,6,,lower_only,0.1,,0.10158730158730159,0.30745506286621094,0.0,0.0,0.0,6,success,
31055,5,1,10,,lower_only,0.1,,0.10158730158730159,0.27883219718933105,0.0,0.0,0.0,10,success,
58656,5,0,10,,lower_only,0.1,,0.10158730158730159,0.5185439586639404,0.0,0.0,0.0,10,success,
89095,5,3,2,,upper_only,,0.11,0.10158730158730159,0.08871889114379883,0.1,0.125,0.1111111111111111,2,success,
45,6,3,3,,upper_only,,0.11,0.1002710027100271,0.44078683853149414,1.0,1.0,1.0,3,success,
15852,5,4,10,,upper_only,,0.11,0.10158730158730159,0.41713905334472656,1.0,0.875,0.9333333333333333,10,success,
11517,4,5,4,,upper_only,,0.11,0.10256410256410256,0.26809191703796387,0.25,0.25,0.25,4,success,
162,4,3,5,,upper_only,,0.11,0.10256410256410256,0.7326011657714844,1.0,1.0,1.0,5,success,
93884,4,3,9,,lower_only,0.1,,0.10256410256410256,0.23891997337341309,0.0,0.0,0.0,9,success,
6886,4,1,7,,lower_only,0.1,,0.10256410256410256,0.18499279022216797,0.75,0.75,0.75,7,success,
15852,5,6,2,,both_bounds,0.1,0.11,0.10158730158730159,0.03304791450500488,0.8888888888888888,1.0,0.9411764705882353,2,success,
89095,5,3,3,,both_bounds,0.1,0.11,0.10158730158730159,0.030436992645263672,1.0,0.875,0.9333333333333333,3,success,
45,6,3,4,,both_bounds,0.1,0.11,0.1002710027100271,0.08067202568054199,1.0,0.8,0.8888888888888888,4,success,
15852,5,6,2,,lower_only,0.1,,0.10158730158730159,0.028836965560913086,1.0,1.0,1.0,2,success,
26253,3,4,7,,lower_only,0.1,,0.10097719869706841,1.0160291194915771,0.6666666666666666,0.75,0.7058823529411765,7,success,
8988,5,6,7,,upper_only,,0.11,0.10158730158730159,0.14308905601501465,0.0,0.0,0.0,7,success,
11517,4,5,5,,both_bounds,0.1,0.11,0.10256410256410256,0.06138920783996582,1.0,1.0,1.0,5,success,
37843,5,0,6,,upper_only,,0.11,0.10158730158730159,0.24517297744750977,0.0,0.0,0.0,6,success,
33653,3,6,10,,lower_only,0.1,,0.10097719869706841,0.2762899398803711,0.0,0.0,0.0,10,success,
12153,6,4,6,,lower_only,0.1,,0.1002710027100271,1.8938939571380615,1.0,0.9,0.9473684210526315,6,success,
88322,4,2,5,,lower_only,0.1,,0.10256410256410256,0.6647789478302002,0.0,0.0,0.0,5,success,
51338,6,4,7,,lower_only,0.1,,0.1002710027100271,2.8620080947875977,1.0,0.8,0.8888888888888888,7,success,
15852,5,6,2,,upper_only,,0.11,0.10158730158730159,0.2472391128540039,0.0,0.0,0.0,2,success,
39871,5,1,10,,lower_only,0.1,,0.10158730158730159,1.1973679065704346,0.7777777777777778,0.875,0.8235294117647058,10,success,
89095,5,3,3,,lower_only,0.1,,0.10158730158730159,0.4206998348236084,0.0,0.0,0.0,3,success,
162,4,3,6,,both_bounds,0.1,0.11,0.10256410256410256,0.4056689739227295,1.0,1.0,1.0,6,success,
31055,5,1,10,,upper_only,,0.11,0.10158730158730159,0.28983497619628906,0.0,0.0,0.0,10,success,
15852,5,6,3,,both_bounds,0.1,0.11,0.10158730158730159,0.08787703514099121,0.0,0.0,0.0,3,success,
93884,4,3,9,,upper_only,,0.11,0.10256410256410256,0.3177659511566162,1.0,0.875,0.9333333333333333,9,success,
37843,5,0,7,,both_bounds,0.1,0.11,0.10158730158730159,0.12271308898925781,0.8888888888888888,1.0,0.9411764705882353,7,success,
45,6,3,4,,lower_only,0.1,,0.1002710027100271,0.5136678218841553,1.0,1.0,1.0,4,success,
58656,5,0,10,,upper_only,,0.11,0.10158730158730159,0.40266919136047363,1.0,1.0,1.0,10,success,
8988,5,6,8,,both_bounds,0.1,0.11,0.10158730158730159,0.18738412857055664,0.0,0.0,0.0,8,success,
31055,5,2,2,,both_bounds,0.1,0.11,0.10158730158730159,0.04630112648010254,0.0,0.0,0.0,2,success,
58656,5,1,2,,both_bounds,0.1,0.11,0.10158730158730159,0.03137397766113281,1.0,1.0,1.0,2,success,
88322,4,2,5,,upper_only,,0.11,0.10256410256410256,0.32900500297546387,1.0,0.875,0.9333333333333333,5,success,
11517,4,5,5,,lower_only,0.1,,0.10256410256410256,0.5984108448028564,0.125,0.125,0.125,5,success,
31055,5,2,2,,lower_only,0.1,,0.10158730158730159,0.07969880104064941,1.0,1.0,1.0,2,success,
162,4,3,6,,lower_only,0.1,,0.10256410256410256,0.26479315757751465,0.0,0.0,0.0,6,success,
33653,3,6,10,,upper_only,,0.11,0.10097719869706841,0.3280911445617676,1.0,1.0,1.0,10,success,
58656,5,1,2,,lower_only,0.1,,0.10158730158730159,0.13821101188659668,1.0,1.0,1.0,2,success,
26253,3,4,7,,upper_only,,0.11,0.10097719869706841,0.7098000049591064,0.16666666666666666,0.25,0.2,7,success,
33653,4,0,2,,both_bounds,0.1,0.11,0.10256410256410256,0.01947307586669922,1.0,1.0,1.0,2,success,
39871,5,1,10,,upper_only,,0.11,0.10158730158730159,0.32924580574035645,0.7,0.875,0.7777777777777778,10,success,
58656,5,1,2,,upper_only,,0.11,0.10158730158730159,0.04922604560852051,0.0,0.0,0.0,2,success,
6886,4,1,7,,upper_only,,0.11,0.10256410256410256,1.0687921047210693,0.0,0.0,0.0,7,success,
32584,6,2,7,,upper_only,,0.11,0.1002710027100271,2.0075860023498535,1.0,0.8,0.8888888888888888,7,success,
33653,4,0,2,,lower_only,0.1,,0.10256410256410256,0.041480064392089844,1.0,1.0,1.0,2,success,
93884,4,3,10,,both_bounds,0.1,0.11,0.10256410256410256,0.2547729015350342,0.0,0.0,0.0,10,success,
15852,5,6,3,,lower_only,0.1,,0.10158730158730159,0.5988790988922119,1.0,1.0,1.0,3,success,
11517,4,5,5,,upper_only,,0.11,0.10256410256410256,0.12023711204528809,0.14285714285714285,0.125,0.13333333333333333,5,success,
12153,6,4,6,,upper_only,,0.11,0.1002710027100271,0.7725539207458496,0.7142857142857143,1.0,0.8333333333333334,6,success,
33653,4,0,2,,upper_only,,0.11,0.10256410256410256,0.026627063751220703,0.0,0.0,0.0,2,success,
58656,5,1,3,,both_bounds,0.1,0.11,0.10158730158730159,0.02889394760131836,0.0,0.0,0.0,3,success,
8988,5,6,8,,lower_only,0.1,,0.10158730158730159,0.26906800270080566,0.0,0.0,0.0,8,success,
88322,4,2,6,,both_bounds,0.1,0.11,0.10256410256410256,0.11605501174926758,0.14285714285714285,0.125,0.13333333333333333,6,success,
89095,5,3,3,,upper_only,,0.11,0.10158730158730159,0.7625248432159424,0.0,0.0,0.0,3,success,
39871,5,2,2,,both_bounds,0.1,0.11,0.10158730158730159,0.07173705101013184,0.0,0.0,0.0,2,success,
63198,6,2,5,,upper_only,,0.11,0.1002710027100271,3.8566741943359375,1.0,0.8,0.8888888888888888,5,success,
33653,4,0,3,,both_bounds,0.1,0.11,0.10256410256410256,0.025654077529907227,1.0,1.0,1.0,3,success,
31055,5,2,2,,upper_only,,0.11,0.10158730158730159,0.3965132236480713,1.0,1.0,1.0,2,success,
51338,6,4,7,,upper_only,,0.11,0.1002710027100271,0.8332788944244385,1.0,0.8,0.8888888888888888,7,success,
39871,5,2,2,,lower_only,0.1,,0.10158730158730159,0.03503298759460449,1.0,1.0,1.0,2,success,
37843,5,0,7,,lower_only,0.1,,0.10158730158730159,0.6619770526885986,1.0,1.0,1.0,7,success,
33653,4,0,3,,lower_only,0.1,,0.10256410256410256,0.027598142623901367,1.0,1.0,1.0,3,success,
89095,5,3,4,,both_bounds,0.1,0.11,0.10158730158730159,0.07070302963256836,1.0,1.0,1.0,4,success,
3075,5,2,9,,lower_only,0.1,,0.10158730158730159,2.031285047531128,0.0,0.0,0.0,9,success,
6886,4,1,8,,both_bounds,0.1,0.11,0.10256410256410256,0.13872194290161133,0.0,0.0,0.0,8,success,
26253,3,4,8,,both_bounds,0.1,0.11,0.10097719869706841,0.20522713661193848,0.7142857142857143,0.625,0.6666666666666666,8,success,
11517,4,5,6,,both_bounds,0.1,0.11,0.10256410256410256,0.08393096923828125,0.14285714285714285,0.125,0.13333333333333333,6,success,
12153,6,4,7,,both_bounds,0.1,0.11,0.1002710027100271,0.10463905334472656,0.7142857142857143,1.0,0.8333333333333334,7,success,
31055,5,2,3,,both_bounds,0.1,0.11,0.10158730158730159,0.039175987243652344,1.0,0.875,0.9333333333333333,3,success,
28998,2,6,8,,lower_only,0.1,,0.10179640718562874,3.439833164215088,0.0,0.0,0.0,8,success,
39871,5,2,2,,upper_only,,0.11,0.10158730158730159,0.17087006568908691,0.0,0.0,0.0,2,success,
55151,5,3,6,,upper_only,,0.11,0.10158730158730159,2.203181028366089,1.0,1.0,1.0,6,success,
63198,6,2,6,,both_bounds,0.1,0.11,0.1002710027100271,0.13063502311706543,1.0,1.0,1.0,6,success,
58656,5,1,3,,lower_only,0.1,,0.10158730158730159,0.37888193130493164,0.0,0.0,0.0,3,success,
33653,4,0,3,,upper_only,,0.11,0.10256410256410256,0.24385619163513184,0.8888888888888888,1.0,0.9411764705882353,3,success,
39871,5,2,3,,both_bounds,0.1,0.11,0.10158730158730159,0.037606000900268555,0.7272727272727273,1.0,0.8421052631578947,3,success,
93884,4,3,10,,lower_only,0.1,,0.10256410256410256,0.24480104446411133,0.0,0.0,0.0,10,success,
33653,4,0,4,,both_bounds,0.1,0.11,0.10256410256410256,0.03679394721984863,1.0,1.0,1.0,4,success,
45,6,3,4,,upper_only,,0.11,0.1002710027100271,1.4286510944366455,1.0,0.8,0.8888888888888888,4,success,
12153,6,4,7,,lower_only,0.1,,0.1002710027100271,0.23949694633483887,0.6666666666666666,0.8,0.7272727272727273,7,success,
33653,4,0,4,,lower_only,0.1,,0.10256410256410256,0.0384211540222168,1.0,1.0,1.0,4,success,
26253,3,4,8,,lower_only,0.1,,0.10097719869706841,0.21288514137268066,0.1111111111111111,0.125,0.11764705882352941,8,success,
15852,5,6,3,,upper_only,,0.11,0.10158730158730159,0.8833799362182617,0.0,0.0,0.0,3,success,
31055,5,2,3,,lower_only,0.1,,0.10158730158730159,0.4793119430541992,0.0,0.0,0.0,3,success,
6886,4,1,8,,lower_only,0.1,,0.10256410256410256,0.4334540367126465,1.0,1.0,1.0,8,success,
37843,5,0,7,,upper_only,,0.11,0.10158730158730159,0.5662930011749268,0.0,0.0,0.0,7,success,
33653,4,0,4,,upper_only,,0.11,0.10256410256410256,0.06008100509643555,0.0,0.0,0.0,4,success,
162,4,3,6,,upper_only,,0.11,0.10256410256410256,1.2568769454956055,0.875,0.875,0.875,6,success,
45,6,3,5,,both_bounds,0.1,0.11,0.1002710027100271,0.09530806541442871,1.0,1.0,1.0,5,success,
15852,5,6,4,,both_bounds,0.1,0.11,0.10158730158730159,0.04852104187011719,1.0,1.0,1.0,4,success,
55151,5,3,7,,both_bounds,0.1,0.11,0.10158730158730159,0.3812589645385742,0.8,1.0,0.8888888888888888,7,success,
89095,5,3,4,,lower_only,0.1,,0.10158730158730159,0.8242671489715576,0.0,0.0,0.0,4,success,
33653,4,0,5,,both_bounds,0.1,0.11,0.10256410256410256,0.0669851303100586,1.0,1.0,1.0,5,success,
8988,5,6,8,,upper_only,,0.11,0.10158730158730159,0.9833149909973145,0.0,0.0,0.0,8,success,
15852,5,6,4,,lower_only,0.1,,0.10158730158730159,0.052826881408691406,1.0,1.0,1.0,4,success,
93884,4,3,10,,upper_only,,0.11,0.10256410256410256,0.25485706329345703,0.8,1.0,0.8888888888888888,10,success,
45,6,3,5,,lower_only,0.1,,0.1002710027100271,0.10574913024902344,1.0,0.8,0.8888888888888888,5,success,
32584,6,2,8,,both_bounds,0.1,0.11,0.1002710027100271,1.1010448932647705,0.8181818181818182,0.9,0.8571428571428571,8,success,
26253,3,4,8,,upper_only,,0.11,0.10097719869706841,0.1917588710784912,0.3076923076923077,0.5,0.38095238095238093,8,success,
33653,4,0,5,,lower_only,0.1,,0.10256410256410256,0.051735877990722656,1.0,1.0,1.0,5,success,
93884,4,5,2,,both_bounds,0.1,0.11,0.10256410256410256,0.02276897430419922,1.0,1.0,1.0,2,success,
162,4,3,7,,both_bounds,0.1,0.11,0.10256410256410256,0.15740299224853516,0.0,0.0,0.0,7,success,
37843,5,0,8,,both_bounds,0.1,0.11,0.10158730158730159,0.15323114395141602,0.8888888888888888,1.0,0.9411764705882353,8,success,
6886,4,1,8,,upper_only,,0.11,0.10256410256410256,0.2322239875793457,0.0,0.0,0.0,8,success,
93884,4,5,2,,lower_only,0.1,,0.10256410256410256,0.025799036026000977,1.0,1.0,1.0,2,success,
58656,5,1,3,,upper_only,,0.11,0.10158730158730159,1.0354499816894531,0.0,0.0,0.0,3,success,
45,6,3,5,,upper_only,,0.11,0.1002710027100271,0.08346414566040039,1.0,1.0,1.0,5,success,
12153,6,4,7,,upper_only,,0.11,0.1002710027100271,0.5853800773620605,0.6666666666666666,0.8,0.7272727272727273,7,success,
51338,6,4,8,,both_bounds,0.1,0.11,0.1002710027100271,1.1910450458526611,0.9090909090909091,1.0,0.9523809523809523,8,success,
39871,5,2,3,,lower_only,0.1,,0.10158730158730159,0.914726972579956,0.7272727272727273,1.0,0.8421052631578947,3,success,
33653,4,0,5,,upper_only,,0.11,0.10256410256410256,0.1401689052581787,0.0,0.0,0.0,5,success,
55151,5,3,7,,lower_only,0.1,,0.10158730158730159,0.24285101890563965,0.0,0.0,0.0,7,success,
93884,4,5,2,,upper_only,,0.11,0.10256410256410256,0.12442994117736816,1.0,1.0,1.0,2,success,
88322,4,2,6,,lower_only,0.1,,0.10256410256410256,1.541107177734375,0.14285714285714285,0.125,0.13333333333333333,6,success,
58656,5,1,4,,both_bounds,0.1,0.11,0.10158730158730159,0.04094099998474121,0.0,0.0,0.0,4,success,
93884,4,5,3,,both_bounds,0.1,0.11,0.10256410256410256,0.04582810401916504,1.0,1.0,1.0,3,success,
45,6,3,6,,both_bounds,0.1,0.11,0.1002710027100271,0.09544706344604492,1.0,0.6,0.75,6,success,
33653,4,0,6,,both_bounds,0.1,0.11,0.10256410256410256,0.08348703384399414,0.8888888888888888,1.0,0.9411764705882353,6,success,
162,4,3,7,,lower_only,0.1,,0.10256410256410256,0.28828907012939453,0.7,0.875,0.7777777777777778,7,success,
37843,5,0,8,,lower_only,0.1,,0.10158730158730159,0.22207188606262207,0.0,0.0,0.0,8,success,
