seed,class_a,class_b,num_states,deviation,case_name,distance_function,runtime,precision,recall,f1,states,status,error_message
85303,1,5,10,,distance,levenshtein,11.996724843978882,0.23076923076923078,1.0,0.375,10,success,
85303,1,6,2,,distance,levenshtein,0.19426703453063965,0.23684210526315788,1.0,0.3829787234042553,2,success,
85303,1,6,3,,distance,levenshtein,0.5309650897979736,0.23076923076923078,1.0,0.375,3,success,
85303,1,6,4,,distance,levenshtein,0.9617490768432617,0.23684210526315788,1.0,0.3829787234042553,4,success,
63198,1,6,7,,distance,levenshtein,17.858685970306396,0.24324324324324326,1.0,0.391304347826087,7,success,
51134,1,6,6,,distance,levenshtein,5.499679088592529,0.2647058823529412,1.0,0.4186046511627907,6,success,
29382,1,5,7,,distance,levenshtein,3.9518730640411377,0.225,1.0,0.3673469387755102,7,success,
12153,1,6,6,,distance,levenshtein,6.3286731243133545,0.24324324324324326,1.0,0.391304347826087,6,success,
32584,1,5,7,,distance,levenshtein,24.114078044891357,0.20512820512820512,0.8888888888888888,0.3333333333333333,7,success,
75385,1,5,4,,distance,levenshtein,77.39205002784729,0.3103448275862069,1.0,0.47368421052631576,4,success,
56085,1,5,8,,distance,levenshtein,6.583307981491089,0.22857142857142856,0.8888888888888888,0.36363636363636365,8,success,
85303,1,6,5,,distance,levenshtein,2.131453037261963,0.23076923076923078,1.0,0.375,5,success,
39161,1,6,8,,distance,levenshtein,7.5622169971466064,0.28125,1.0,0.43902439024390244,8,success,
29382,1,5,8,,distance,levenshtein,3.293370008468628,0.225,1.0,0.3673469387755102,8,success,
6886,1,6,4,,distance,levenshtein,19.678045988082886,0.24242424242424243,0.8888888888888888,0.38095238095238093,4,success,
97635,1,5,10,,distance,levenshtein,19.750845909118652,0.24324324324324326,1.0,0.391304347826087,10,success,
79820,1,6,4,,distance,levenshtein,15.629606008529663,0.18181818181818182,0.6666666666666666,0.2857142857142857,4,success,
56085,1,5,9,,distance,levenshtein,2.429213047027588,0.25,1.0,0.4,9,success,
97635,1,6,2,,distance,levenshtein,0.26587891578674316,0.0,0.0,0.0,2,success,
6886,1,6,5,,distance,levenshtein,1.046877145767212,0.2571428571428571,1.0,0.4090909090909091,5,success,
85303,1,6,6,,distance,levenshtein,4.204766035079956,0.25,1.0,0.4,6,success,
33653,1,5,8,,distance,levenshtein,13.204735040664673,0.24324324324324326,1.0,0.391304347826087,8,success,
97635,1,6,3,,distance,levenshtein,1.4135918617248535,0.24324324324324326,1.0,0.391304347826087,3,success,
55151,1,2,9,,distance,levenshtein,19.089842081069946,0.25,1.0,0.4,9,success,
6886,1,6,6,,distance,levenshtein,3.1918270587921143,0.2571428571428571,1.0,0.4090909090909091,6,success,
39161,1,6,9,,distance,levenshtein,6.722175121307373,0.25806451612903225,0.8888888888888888,0.4,9,success,
65447,1,2,10,,distance,levenshtein,88.6940450668335,0.2647058823529412,1.0,0.4186046511627907,10,success,
65447,1,3,2,,distance,levenshtein,0.22277402877807617,0.125,0.8888888888888888,0.2191780821917808,2,success,
65447,1,3,3,,distance,levenshtein,1.0976998805999756,0.2647058823529412,1.0,0.4186046511627907,3,success,
12153,1,6,7,,distance,levenshtein,11.898831844329834,0.23684210526315788,1.0,0.3829787234042553,7,success,
15852,1,5,4,,distance,levenshtein,26.31288194656372,0.21428571428571427,1.0,0.35294117647058826,4,success,
29382,1,5,9,,distance,levenshtein,7.8764729499816895,0.23076923076923078,1.0,0.375,9,success,
59934,1,4,10,,distance,levenshtein,15.621495008468628,0.36,1.0,0.5294117647058824,10,success,
56085,1,5,10,,distance,levenshtein,7.789351940155029,0.22857142857142856,0.8888888888888888,0.36363636363636365,10,success,
51134,1,6,7,,distance,levenshtein,13.205810070037842,0.2647058823529412,1.0,0.4186046511627907,7,success,
45,1,5,6,,distance,levenshtein,35.97936296463013,0.21052631578947367,0.8888888888888888,0.3404255319148936,6,success,
56085,1,6,2,,distance,levenshtein,0.31215405464172363,0.0,0.0,0.0,2,success,
59934,1,5,2,,distance,levenshtein,0.7915270328521729,0.0,0.0,0.0,2,success,
6886,1,6,7,,distance,levenshtein,4.53486180305481,0.2571428571428571,1.0,0.4090909090909091,7,success,
12153,1,6,8,,distance,levenshtein,1.9640932083129883,0.23684210526315788,1.0,0.3829787234042553,8,success,
93884,1,6,5,,distance,levenshtein,28.899415969848633,0.391304347826087,1.0,0.5625,5,success,
51134,1,6,8,,distance,levenshtein,1.4042189121246338,0.2647058823529412,1.0,0.4186046511627907,8,success,
162,1,5,10,,distance,levenshtein,22.525742053985596,0.2727272727272727,1.0,0.42857142857142855,10,success,
3075,1,3,6,,distance,levenshtein,40.00197911262512,0.23684210526315788,1.0,0.3829787234042553,6,success,
51134,1,6,9,,distance,levenshtein,0.5402929782867432,0.2647058823529412,1.0,0.4186046511627907,9,success,
162,1,6,2,,distance,levenshtein,0.21445918083190918,0.0,0.0,0.0,2,success,
31055,1,4,4,,distance,levenshtein,29.931823015213013,0.25,1.0,0.4,4,success,
162,1,6,3,,distance,levenshtein,0.5044047832489014,0.28125,1.0,0.43902439024390244,3,success,
12153,1,6,9,,distance,levenshtein,2.1935441493988037,0.23684210526315788,1.0,0.3829787234042553,9,success,
65447,1,3,4,,distance,levenshtein,5.188208103179932,0.23529411764705882,0.8888888888888888,0.37209302325581395,4,success,
59934,1,5,3,,distance,levenshtein,3.5198559761047363,0.36,1.0,0.5294117647058824,3,success,
39161,1,6,10,,distance,levenshtein,7.013293027877808,0.28125,1.0,0.43902439024390244,10,success,
93884,1,6,6,,distance,levenshtein,2.5660650730133057,0.391304347826087,1.0,0.5625,6,success,
79820,1,6,5,,distance,levenshtein,13.59867787361145,0.22857142857142856,0.8888888888888888,0.36363636363636365,5,success,
39161,2,0,2,,distance,levenshtein,0.8178739547729492,0.28125,1.0,0.43902439024390244,2,success,
85303,1,6,7,,distance,levenshtein,12.450304985046387,0.25,1.0,0.4,7,success,
12153,1,6,10,,distance,levenshtein,1.4972529411315918,0.24324324324324326,1.0,0.391304347826087,10,success,
85303,1,6,8,,distance,levenshtein,0.2809128761291504,0.23076923076923078,1.0,0.375,8,success,
51134,1,6,10,,distance,levenshtein,3.0394580364227295,0.2647058823529412,1.0,0.4186046511627907,10,success,
56085,1,6,3,,distance,levenshtein,5.7246339321136475,0.22857142857142856,0.8888888888888888,0.36363636363636365,3,success,
162,1,6,4,,distance,levenshtein,2.4702861309051514,0.2727272727272727,1.0,0.42857142857142855,4,success,
97635,1,6,4,,distance,levenshtein,13.253674030303955,0.24324324324324326,1.0,0.391304347826087,4,success,
29382,1,5,10,,distance,levenshtein,6.83130407333374,0.23076923076923078,1.0,0.375,10,success,
3075,1,3,7,,distance,levenshtein,4.086225986480713,0.23684210526315788,1.0,0.3829787234042553,7,success,
29382,1,6,2,,distance,levenshtein,0.22335600852966309,0.0,0.0,0.0,2,success,
12153,2,0,2,,distance,levenshtein,0.8569209575653076,0.25,1.0,0.4,2,success,
85303,1,6,9,,distance,levenshtein,0.6923930644989014,0.23076923076923078,1.0,0.375,9,success,
45,1,5,7,,distance,levenshtein,6.577912092208862,0.23076923076923078,1.0,0.375,7,success,
51134,2,0,2,,distance,levenshtein,1.0470550060272217,0.28125,1.0,0.43902439024390244,2,success,
79820,1,6,6,,distance,levenshtein,2.6217539310455322,0.22857142857142856,0.8888888888888888,0.36363636363636365,6,success,
6886,1,6,8,,distance,levenshtein,6.873521089553833,0.2571428571428571,1.0,0.4090909090909091,8,success,
93884,1,6,7,,distance,levenshtein,3.335116147994995,0.391304347826087,1.0,0.5625,7,success,
97635,1,6,5,,distance,levenshtein,1.8207910060882568,0.24324324324324326,1.0,0.391304347826087,5,success,
3075,1,3,8,,distance,levenshtein,1.3252880573272705,0.23684210526315788,1.0,0.3829787234042553,8,success,
33653,1,5,9,,distance,levenshtein,15.514920949935913,0.24324324324324326,1.0,0.391304347826087,9,success,
29382,1,6,3,,distance,levenshtein,2.7495288848876953,0.21052631578947367,0.8888888888888888,0.3404255319148936,3,success,
162,1,6,5,,distance,levenshtein,3.701308012008667,0.2727272727272727,1.0,0.42857142857142855,5,success,
85303,1,6,10,,distance,levenshtein,2.7269041538238525,0.23076923076923078,1.0,0.375,10,success,
63198,1,6,8,,distance,levenshtein,23.990211963653564,0.23684210526315788,1.0,0.3829787234042553,8,success,
65447,1,3,5,,distance,levenshtein,6.777297019958496,0.2571428571428571,1.0,0.4090909090909091,5,success,
11298,1,5,4,,distance,levenshtein,34.45754289627075,0.2571428571428571,1.0,0.4090909090909091,4,success,
56085,1,6,4,,distance,levenshtein,5.183826923370361,0.22857142857142856,0.8888888888888888,0.36363636363636365,4,success,
79820,1,6,7,,distance,levenshtein,3.6636710166931152,0.25,1.0,0.4,7,success,
85303,2,0,2,,distance,levenshtein,1.3012058734893799,0.3,1.0,0.46153846153846156,2,success,
93884,1,6,8,,distance,levenshtein,3.6960089206695557,0.391304347826087,1.0,0.5625,8,success,
63198,1,6,9,,distance,levenshtein,1.9379401206970215,0.23684210526315788,1.0,0.3829787234042553,9,success,
45,1,5,8,,distance,levenshtein,5.156543970108032,0.23076923076923078,1.0,0.375,8,success,
97635,1,6,6,,distance,levenshtein,4.352825164794922,0.24324324324324326,1.0,0.391304347826087,6,success,
3075,1,3,9,,distance,levenshtein,4.490026950836182,0.23684210526315788,1.0,0.3829787234042553,9,success,
79820,1,6,8,,distance,levenshtein,1.799252986907959,0.25,1.0,0.4,8,success,
63198,1,6,10,,distance,levenshtein,1.0616161823272705,0.23684210526315788,1.0,0.3829787234042553,10,success,
93884,1,6,9,,distance,levenshtein,1.8624038696289062,0.391304347826087,1.0,0.5625,9,success,
11298,1,5,5,,distance,levenshtein,3.106688976287842,0.2647058823529412,1.0,0.4186046511627907,5,success,
88322,1,3,6,,distance,levenshtein,32.0409619808197,0.2647058823529412,1.0,0.4186046511627907,6,success,
63198,2,0,2,,distance,levenshtein,0.9401800632476807,0.3333333333333333,1.0,0.5,2,success,
162,1,6,6,,distance,levenshtein,5.247745990753174,0.28125,1.0,0.43902439024390244,6,success,
29382,1,6,4,,distance,levenshtein,5.796582937240601,0.225,1.0,0.3673469387755102,4,success,
88322,1,3,7,,distance,levenshtein,2.195747137069702,0.2647058823529412,1.0,0.4186046511627907,7,success,
39871,1,5,5,,distance,levenshtein,60.864205837249756,0.28125,1.0,0.43902439024390244,5,success,
93884,1,6,10,,distance,levenshtein,4.1172192096710205,0.391304347826087,1.0,0.5625,10,success,
97635,1,6,7,,distance,levenshtein,6.068924903869629,0.24324324324324326,1.0,0.391304347826087,7,success,
6886,1,6,9,,distance,levenshtein,11.324594974517822,0.2571428571428571,1.0,0.4090909090909091,9,success,
93884,2,0,2,,distance,levenshtein,1.3649799823760986,0.32142857142857145,1.0,0.4864864864864865,2,success,
45,1,5,9,,distance,levenshtein,7.582319021224976,0.21052631578947367,0.8888888888888888,0.3404255319148936,9,success,
39871,1,5,6,,distance,levenshtein,2.5589089393615723,0.28125,1.0,0.43902439024390244,6,success,
6886,1,6,10,,distance,levenshtein,1.4516501426696777,0.2571428571428571,1.0,0.4090909090909091,10,success,
88322,1,3,8,,distance,levenshtein,3.727886915206909,0.2647058823529412,1.0,0.4186046511627907,8,success,
79820,1,6,9,,distance,levenshtein,8.059914827346802,0.22857142857142856,0.8888888888888888,0.36363636363636365,9,success,
56085,1,6,5,,distance,levenshtein,10.768287897109985,0.25,1.0,0.4,5,success,
3075,1,3,10,,distance,levenshtein,9.297372102737427,0.23684210526315788,1.0,0.3829787234042553,10,success,
3075,1,4,2,,distance,levenshtein,0.28212404251098633,0.0,0.0,0.0,2,success,
29382,1,6,5,,distance,levenshtein,8.785554885864258,0.21052631578947367,0.8888888888888888,0.3404255319148936,5,success,
6886,2,0,2,,distance,levenshtein,2.3757359981536865,0.11688311688311688,1.0,0.20930232558139536,2,success,
79820,1,6,10,,distance,levenshtein,2.224526882171631,0.25,1.0,0.4,10,success,
97635,1,6,8,,distance,levenshtein,5.404716968536377,0.24324324324324326,1.0,0.391304347826087,8,success,
29382,1,6,6,,distance,levenshtein,0.8295369148254395,0.225,1.0,0.3673469387755102,6,success,
32584,1,5,8,,distance,levenshtein,38.79049205780029,0.225,1.0,0.3673469387755102,8,success,
162,1,6,7,,distance,levenshtein,10.364782094955444,0.2727272727272727,1.0,0.42857142857142855,7,success,
88322,1,3,9,,distance,levenshtein,3.9306931495666504,0.2647058823529412,1.0,0.4186046511627907,9,success,
39871,1,5,7,,distance,levenshtein,4.892729043960571,0.25806451612903225,0.8888888888888888,0.4,7,success,
162,1,6,8,,distance,levenshtein,0.6396090984344482,0.2727272727272727,1.0,0.42857142857142855,8,success,
3075,1,4,3,,distance,levenshtein,3.445220947265625,0.23684210526315788,1.0,0.3829787234042553,3,success,
45,1,5,10,,distance,levenshtein,6.059352159500122,0.23076923076923078,1.0,0.375,10,success,
33653,1,5,10,,distance,levenshtein,17.63437294960022,0.24324324324324326,1.0,0.391304347826087,10,success,
29382,1,6,7,,distance,levenshtein,1.5028049945831299,0.21052631578947367,0.8888888888888888,0.3404255319148936,7,success,
11298,1,5,6,,distance,levenshtein,12.807790994644165,0.2647058823529412,1.0,0.4186046511627907,6,success,
45,1,6,2,,distance,levenshtein,0.3887050151824951,0.0,0.0,0.0,2,success,
79820,2,0,2,,distance,levenshtein,2.7008841037750244,0.34615384615384615,1.0,0.5142857142857142,2,success,
33653,1,6,2,,distance,levenshtein,0.258882999420166,0.0,0.0,0.0,2,success,
162,1,6,9,,distance,levenshtein,0.8014688491821289,0.28125,1.0,0.43902439024390244,9,success,
59934,1,5,4,,distance,levenshtein,24.443515062332153,0.36,1.0,0.5294117647058824,4,success,
33653,1,6,3,,distance,levenshtein,1.3929150104522705,0.24324324324324326,1.0,0.391304347826087,3,success,
39871,1,5,8,,distance,levenshtein,2.8771588802337646,0.25806451612903225,0.8888888888888888,0.4,8,success,
162,1,6,10,,distance,levenshtein,2.2627530097961426,0.2727272727272727,1.0,0.42857142857142855,10,success,
68503,1,4,5,,distance,levenshtein,64.14087915420532,0.2727272727272727,1.0,0.42857142857142855,5,success,
29382,1,6,8,,distance,levenshtein,3.462815046310425,0.225,1.0,0.3673469387755102,8,success,
97635,1,6,9,,distance,levenshtein,6.171294927597046,0.24324324324324326,1.0,0.391304347826087,9,success,
75385,1,5,5,,distance,levenshtein,44.58501982688904,0.3103448275862069,1.0,0.47368421052631576,5,success,
162,2,0,2,,distance,levenshtein,1.0777628421783447,0.2727272727272727,1.0,0.42857142857142855,2,success,
89149,1,2,3,,distance,levenshtein,564.3291079998016,0.225,1.0,0.3673469387755102,3,success,
33653,1,6,4,,distance,levenshtein,2.8845620155334473,0.24324324324324326,1.0,0.391304347826087,4,success,
3075,1,4,4,,distance,levenshtein,5.397078037261963,0.23684210526315788,1.0,0.3829787234042553,4,success,
88322,1,3,10,,distance,levenshtein,6.636190176010132,0.2647058823529412,1.0,0.4186046511627907,10,success,
88322,1,4,2,,distance,levenshtein,0.34406304359436035,0.0,0.0,0.0,2,success,
45,1,6,3,,distance,levenshtein,5.966966867446899,0.23076923076923078,1.0,0.375,3,success,
68503,1,4,6,,distance,levenshtein,4.173777103424072,0.2727272727272727,1.0,0.42857142857142855,6,success,
88322,1,4,3,,distance,levenshtein,1.663224220275879,0.2647058823529412,1.0,0.4186046511627907,3,success,
7239,1,5,5,,distance,levenshtein,81.90830898284912,0.3,1.0,0.46153846153846156,5,success,
97635,1,6,10,,distance,levenshtein,4.951925992965698,0.24324324324324326,1.0,0.391304347826087,10,success,
29382,1,6,9,,distance,levenshtein,5.7937328815460205,0.225,1.0,0.3673469387755102,9,success,
68503,1,4,7,,distance,levenshtein,1.777677059173584,0.2727272727272727,1.0,0.42857142857142855,7,success,
11298,1,5,7,,distance,levenshtein,9.94882321357727,0.2647058823529412,1.0,0.4186046511627907,7,success,
56085,1,6,6,,distance,levenshtein,15.800879955291748,0.25,1.0,0.4,6,success,
97635,2,0,2,,distance,levenshtein,1.0837500095367432,0.28125,1.0,0.43902439024390244,2,success,
65447,1,3,6,,distance,levenshtein,28.604702949523926,0.24242424242424243,0.8888888888888888,0.38095238095238093,6,success,
39871,1,5,9,,distance,levenshtein,9.949156045913696,0.28125,1.0,0.43902439024390244,9,success,
65447,1,3,7,,distance,levenshtein,1.287766933441162,0.2571428571428571,1.0,0.4090909090909091,7,success,
7239,1,5,6,,distance,levenshtein,4.5997161865234375,0.3,1.0,0.46153846153846156,6,success,
56085,1,6,7,,distance,levenshtein,3.7812750339508057,0.25,1.0,0.4,7,success,
29382,1,6,10,,distance,levenshtein,4.320586919784546,0.20512820512820512,0.8888888888888888,0.3333333333333333,10,success,
88322,1,4,4,,distance,levenshtein,7.28513503074646,0.2647058823529412,1.0,0.4186046511627907,4,success,
33653,1,6,5,,distance,levenshtein,10.72823691368103,0.24324324324324326,1.0,0.391304347826087,5,success,
29382,2,0,2,,distance,levenshtein,1.2133870124816895,0.28125,1.0,0.43902439024390244,2,success,
65447,1,3,8,,distance,levenshtein,2.9444310665130615,0.2647058823529412,1.0,0.4186046511627907,8,success,
68503,1,4,8,,distance,levenshtein,6.7683351039886475,0.2727272727272727,1.0,0.42857142857142855,8,success,
7239,1,5,7,,distance,levenshtein,5.115171909332275,0.3,1.0,0.46153846153846156,7,success,
56085,1,6,8,,distance,levenshtein,5.716064929962158,0.25,1.0,0.4,8,success,
56085,1,6,9,,distance,levenshtein,1.6792759895324707,0.25,1.0,0.4,9,success,
39871,1,5,10,,distance,levenshtein,10.185326099395752,0.28125,1.0,0.43902439024390244,10,success,
39871,1,6,2,,distance,levenshtein,0.34696006774902344,0.0,0.0,0.0,2,success,
65447,1,3,9,,distance,levenshtein,7.469757795333862,0.2571428571428571,1.0,0.4090909090909091,9,success,
45,1,6,4,,distance,levenshtein,18.871915102005005,0.23076923076923078,1.0,0.375,4,success,
39871,1,6,3,,distance,levenshtein,1.4449200630187988,0.28125,1.0,0.43902439024390244,3,success,
75385,1,5,6,,distance,levenshtein,21.5263090133667,0.3103448275862069,1.0,0.47368421052631576,6,success,
65447,1,3,10,,distance,levenshtein,2.463826894760132,0.2571428571428571,1.0,0.4090909090909091,10,success,
65447,1,4,2,,distance,levenshtein,0.5384509563446045,0.0,0.0,0.0,2,success,
39871,1,6,4,,distance,levenshtein,2.8606128692626953,0.28125,1.0,0.43902439024390244,4,success,
56085,1,6,10,,distance,levenshtein,5.8812830448150635,0.22857142857142856,0.8888888888888888,0.36363636363636365,10,success,
88322,1,4,5,,distance,levenshtein,13.595438003540039,0.2647058823529412,1.0,0.4186046511627907,5,success,
11298,1,5,8,,distance,levenshtein,19.193230867385864,0.2647058823529412,1.0,0.4186046511627907,8,success,
58656,1,2,9,,distance,levenshtein,235.93718314170837,0.25,1.0,0.4,9,success,
56085,2,0,2,,distance,levenshtein,1.197214126586914,0.11688311688311688,1.0,0.20930232558139536,2,success,
7239,1,5,8,,distance,levenshtein,11.646785020828247,0.3,1.0,0.46153846153846156,8,success,
65447,1,4,3,,distance,levenshtein,3.3469960689544678,0.2647058823529412,1.0,0.4186046511627907,3,success,
68503,1,4,9,,distance,levenshtein,17.68614387512207,0.2727272727272727,1.0,0.42857142857142855,9,success,
59934,1,5,5,,distance,levenshtein,35.280521869659424,0.36,1.0,0.5294117647058824,5,success,
39871,1,6,5,,distance,levenshtein,7.118230819702148,0.28125,1.0,0.43902439024390244,5,success,
33653,1,6,6,,distance,levenshtein,20.700299978256226,0.24324324324324326,1.0,0.391304347826087,6,success,
32584,1,5,9,,distance,levenshtein,40.55193781852722,0.225,1.0,0.3673469387755102,9,success,
55151,1,2,10,,distance,levenshtein,75.37876296043396,0.22857142857142856,0.8888888888888888,0.36363636363636365,10,success,
65447,1,4,4,,distance,levenshtein,8.545584917068481,0.2571428571428571,1.0,0.4090909090909091,4,success,
45,1,6,5,,distance,levenshtein,15.650572061538696,0.23076923076923078,1.0,0.375,5,success,
55151,1,3,2,,distance,levenshtein,0.34537291526794434,0.11290322580645161,0.7777777777777778,0.19718309859154928,2,success,
75385,1,5,7,,distance,levenshtein,15.619926929473877,0.3103448275862069,1.0,0.47368421052631576,7,success,
11298,1,5,9,,distance,levenshtein,12.900248050689697,0.2571428571428571,1.0,0.4090909090909091,9,success,
55151,1,3,3,,distance,levenshtein,2.088332176208496,0.25,1.0,0.4,3,success,
7239,1,5,9,,distance,levenshtein,12.466439008712769,0.3,1.0,0.46153846153846156,9,success,
59934,1,5,6,,distance,levenshtein,9.472517013549805,0.36,1.0,0.5294117647058824,6,success,
15852,1,5,5,,distance,levenshtein,75.65659499168396,0.21951219512195122,1.0,0.36,5,success,
45,1,6,6,,distance,levenshtein,6.224402189254761,0.23076923076923078,1.0,0.375,6,success,
15852,1,5,6,,distance,levenshtein,1.7174670696258545,0.21428571428571427,1.0,0.35294117647058826,6,success,
33653,1,6,7,,distance,levenshtein,12.553597927093506,0.24324324324324326,1.0,0.391304347826087,7,success,
33653,1,6,8,,distance,levenshtein,1.7735028266906738,0.24324324324324326,1.0,0.391304347826087,8,success,
68503,1,4,10,,distance,levenshtein,15.301872968673706,0.28125,1.0,0.43902439024390244,10,success,
45,1,6,7,,distance,levenshtein,4.360692977905273,0.23076923076923078,1.0,0.375,7,success,
68503,1,5,2,,distance,levenshtein,0.5200150012969971,0.0,0.0,0.0,2,success,
59934,1,5,7,,distance,levenshtein,6.503086090087891,0.36,1.0,0.5294117647058824,7,success,
68503,1,5,3,,distance,levenshtein,1.296363115310669,0.2727272727272727,1.0,0.42857142857142855,3,success,
33653,1,6,9,,distance,levenshtein,2.7611470222473145,0.24324324324324326,1.0,0.391304347826087,9,success,
3075,1,4,5,,distance,levenshtein,51.228835105895996,0.23684210526315788,1.0,0.3829787234042553,5,success,
45,1,6,8,,distance,levenshtein,3.9122519493103027,0.23076923076923078,1.0,0.375,8,success,
75385,1,5,8,,distance,levenshtein,14.643318891525269,0.32142857142857145,1.0,0.4864864864864865,8,success,
59934,1,5,8,,distance,levenshtein,4.475906848907471,0.36,1.0,0.5294117647058824,8,success,
39871,1,6,6,,distance,levenshtein,22.28900909423828,0.28125,1.0,0.43902439024390244,6,success,
55151,1,3,4,,distance,levenshtein,14.78983211517334,0.25,1.0,0.4,4,success,
33653,1,6,10,,distance,levenshtein,3.438570022583008,0.24324324324324326,1.0,0.391304347826087,10,success,
3075,1,4,6,,distance,levenshtein,2.2163329124450684,0.23684210526315788,1.0,0.3829787234042553,6,success,
33653,2,0,2,,distance,levenshtein,1.2057831287384033,0.391304347826087,1.0,0.5625,2,success,
68503,1,5,4,,distance,levenshtein,7.237239122390747,0.2727272727272727,1.0,0.42857142857142855,4,success,
15852,1,5,7,,distance,levenshtein,13.267226934432983,0.21428571428571427,1.0,0.35294117647058826,7,success,
39871,1,6,7,,distance,levenshtein,3.766179084777832,0.28125,1.0,0.43902439024390244,7,success,
3075,1,4,7,,distance,levenshtein,3.64137601852417,0.23684210526315788,1.0,0.3829787234042553,7,success,
45,1,6,9,,distance,levenshtein,7.21552300453186,0.23076923076923078,1.0,0.375,9,success,
15852,1,5,8,,distance,levenshtein,2.1197149753570557,0.225,1.0,0.3673469387755102,8,success,
45,1,6,10,,distance,levenshtein,1.0055210590362549,0.23076923076923078,1.0,0.375,10,success,
39871,1,6,8,,distance,levenshtein,3.9944629669189453,0.28125,1.0,0.43902439024390244,8,success,
45,2,0,2,,distance,levenshtein,1.325800895690918,0.34615384615384615,1.0,0.5142857142857142,2,success,
68503,1,5,5,,distance,levenshtein,5.78216290473938,0.25,0.8888888888888888,0.3902439024390244,5,success,
7239,1,5,10,,distance,levenshtein,23.3975031375885,0.3103448275862069,1.0,0.47368421052631576,10,success,
7239,1,6,2,,distance,levenshtein,0.2424769401550293,0.0,0.0,0.0,2,success,
55151,1,3,5,,distance,levenshtein,10.26525592803955,0.25,1.0,0.4,5,success,
7239,1,6,3,,distance,levenshtein,1.2035489082336426,0.3,1.0,0.46153846153846156,3,success,
39871,1,6,9,,distance,levenshtein,3.0802388191223145,0.28125,1.0,0.43902439024390244,9,success,
31055,1,4,5,,distance,levenshtein,96.06796789169312,0.25,1.0,0.4,5,success,
68503,1,5,6,,distance,levenshtein,2.828155040740967,0.28125,1.0,0.43902439024390244,6,success,
15852,1,5,9,,distance,levenshtein,7.1319849491119385,0.21428571428571427,1.0,0.35294117647058826,9,success,
3075,1,4,8,,distance,levenshtein,12.032190084457397,0.23684210526315788,1.0,0.3829787234042553,8,success,
39871,1,6,10,,distance,levenshtein,5.45476508140564,0.28125,1.0,0.43902439024390244,10,success,
7239,1,6,4,,distance,levenshtein,6.477661848068237,0.3103448275862069,1.0,0.47368421052631576,4,success,
31055,1,4,6,,distance,levenshtein,5.857439994812012,0.25,1.0,0.4,6,success,
32584,1,5,10,,distance,levenshtein,37.44085216522217,0.225,1.0,0.3673469387755102,10,success,
68503,1,5,7,,distance,levenshtein,5.1700780391693115,0.28125,1.0,0.43902439024390244,7,success,
32584,1,6,2,,distance,levenshtein,0.26374101638793945,0.0,0.0,0.0,2,success,
39871,2,0,2,,distance,levenshtein,1.331543207168579,0.2571428571428571,1.0,0.4090909090909091,2,success,
3075,1,4,9,,distance,levenshtein,5.220728158950806,0.23684210526315788,1.0,0.3829787234042553,9,success,
59934,1,5,9,,distance,levenshtein,23.627589225769043,0.36,1.0,0.5294117647058824,9,success,
75385,1,5,9,,distance,levenshtein,24.241015195846558,0.32142857142857145,1.0,0.4864864864864865,9,success,
68503,1,5,8,,distance,levenshtein,5.17878794670105,0.28125,1.0,0.43902439024390244,8,success,
58656,1,2,10,,distance,levenshtein,52.80540895462036,0.24324324324324326,1.0,0.391304347826087,10,success,
58656,1,3,2,,distance,levenshtein,0.17228412628173828,0.14516129032258066,1.0,0.2535211267605634,2,success,
58656,1,3,3,,distance,levenshtein,0.6607019901275635,0.24324324324324326,1.0,0.391304347826087,3,success,
32584,1,6,3,,distance,levenshtein,7.426499843597412,0.225,1.0,0.3673469387755102,3,success,
15852,1,5,10,,distance,levenshtein,11.979043006896973,0.21428571428571427,1.0,0.35294117647058826,10,success,
15852,1,6,2,,distance,levenshtein,0.3959159851074219,0.225,1.0,0.3673469387755102,2,success,
58656,1,3,4,,distance,levenshtein,1.9821648597717285,0.25,1.0,0.4,4,success,
11298,1,5,10,,distance,levenshtein,45.36643409729004,0.2647058823529412,1.0,0.4186046511627907,10,success,
11298,1,6,2,,distance,levenshtein,0.25736188888549805,0.0,0.0,0.0,2,success,
31055,1,4,7,,distance,levenshtein,12.418730974197388,0.25,1.0,0.4,7,success,
3075,1,4,10,,distance,levenshtein,8.437941074371338,0.23684210526315788,1.0,0.3829787234042553,10,success,
11298,1,6,3,,distance,levenshtein,0.9197177886962891,0.2571428571428571,1.0,0.4090909090909091,3,success,
3075,1,5,2,,distance,levenshtein,0.366563081741333,0.0,0.0,0.0,2,success,
68503,1,5,9,,distance,levenshtein,9.290242195129395,0.28125,1.0,0.43902439024390244,9,success,
15852,1,6,3,,distance,levenshtein,6.821063995361328,0.21428571428571427,1.0,0.35294117647058826,3,success,
32584,1,6,4,,distance,levenshtein,8.06798005104065,0.225,1.0,0.3673469387755102,4,success,
3075,1,5,3,,distance,levenshtein,4.728079080581665,0.23684210526315788,1.0,0.3829787234042553,3,success,
11298,1,6,4,,distance,levenshtein,5.60715389251709,0.2647058823529412,1.0,0.4186046511627907,4,success,
68503,1,5,10,,distance,levenshtein,3.2785301208496094,0.28125,1.0,0.43902439024390244,10,success,
68503,1,6,2,,distance,levenshtein,0.2770249843597412,0.28125,1.0,0.43902439024390244,2,success,
58656,1,3,5,,distance,levenshtein,11.310374021530151,0.24324324324324326,1.0,0.391304347826087,5,success,
